ID	Kanton (Canton)	Anstalten, die vorwiegend dem Vollzug dienen (institutions, which are primary destined for executing juridic measures)	Anstalten, die nicht vorwiegend dem Vollzug dienen (institutions, which are not primary destined for executing juridic measures)	Code (Quelle) (encryption according to source)	Bezeichnung (institution)	Ortschaft (city)	Geschlecht (gender ratio): m (male) = 1; w (female) = 2; gemischt (both gender) = 3; unbestimmt (not specified) = 4	Konfession (denomination): prot. (Protestants) = 1; kath. (Catholics) = 2; ik. (interdenominational) = 3; unbestimmt (not specified) = 4	Anstaltszweck (purpose of the institution according to source)	Anstaltstypen: Arbeitsanstalt = 1; Arbeiterkolonie = 2; Erziehungsanstalt = 3; Trinkerheilanstalt = 4; Strafanstalt = 5; Psychiatrische Einrichtung = 6; Armenhaus = 7; Sonderanstalt = 8	Types of institutions: forced labour institution (restricted) = 1; forced labour institution (semi-open) = 2; educational institution = 3; asylum for alcoholics = 4; prison = 5; psychiatric facility = 6; poor house = 7; institution for people with special needs = 8	Types of institutions: forced labour institution (restricted) = 1; forced labour institution (semi-open) = 2; educational institution = 3; asylum for alcoholics = 4; prison = 5; psychiatric facility = 6; poor house = 7; institution for people with special needs = 8	1. Geschichtliches (historical facts according to source)	Trägerschaft (agencies, funding bodies)	Plätze (capacity according to source)	Bemerkung zu Plätzen (remarks concerning the capacity according to source)	Platzzahl (capacitiy): unter (below) 19 = 1; 20-49 = 2; 50-99 = 3; 100-149 = 4; 150-199 = 5; über (over) 200 = 6; unbestimmt (not specified) = 7	5. Aufgaben (institution's purpose and tasks according to source)	6. Vollzugskonzept (methods and concept of conducting measures)	8. Arbeit, Tätigkeitsbereiche (forced labour, fields of work)	Einweisende Behörden: 1 = Gerichte, 2 = Untersuchungsrichter, 3 = Staatsanwaltschaft, 4 = Jugendanwaltschaft, 5 = Regierungsrat, 6 = Administrativbehörde, 7 = Justizbehörde/Strafvollzugsbehörde, 8 = Polizeibehörde/Verhöramt, 9 = Armenbehörde/Fürsorgebehörde, 10 = Vormundschaftsbehörde, 11 = Bezirksämter/Statthalteramt, 12 = Amtsvormundschaft, 13 = Jugendämter, 14 = Private/Vereine/Kirchen- und Schulbehörden	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	Bestände am 01.01.1980: Strafvollzug (headcount on 01.01.1980: execution of a prison sentence)	Anzahl Eingewiesene 1980: Strafvollzug (detainees per year 1980: execution of a prison sentence)	Anzahl Entlassene 1980: Strafvollzug (discharged detainees per year 1980: execution of a prison sentence)	Bestände am 31.12.1980: Strafvollzug (headcount on 31.12.1980: execution of a prison sentence)	Bestände am 01.01.1980: Massnahmenvollzug (headcount on 01.01.1980: juridic measures)	Anzahl Eingewiesene 1980: Massnahmenvollzug (detainees per year 1980: juridic measures)	Anzahl Entlassene 1980: Massnahmenvollzug (discharged detainees per year 1980: juridic measures)	Bestände am 31.12.1980: Massnahmenvollzug (headcount on 31.12.1980: juridic measures)	Bestände am 01.01.1980: Untersuchungshaft (headcount on 01.01.1980: imprisonment on remand)	Anzahl Eingewiesene 1980: Untersuchungshaft (detainees per year 1980: imprisonment on remand)	Anzahl Entlassene 1980: Untersuchungshaft (discharged detainees per year 1980: imprisonment on remand)	Bestände am 31.12.1980: Untersuchungshaft (headcount on 31.12.1980: imprisonment on remand)	Bestände am 01.01.1980: Sonstige (headcount on 01.01.1980: others)	Anzahl Eingewiesene 1980: Sonstige (detainees per year 1980: others)	Anzahl Entlassene 1980: Sonstige (discharged detainees per year 1980: others)	Bestände am 31.12.1980: Sonstige (headcount on 31.12.1980: others)	Bestände am 01.01.1980: Insassen insgesamt (headcount on 01.01.1980: detainees in total)	Anzahl Eingewiesene 1980: Insassen insgesamt (detainees per year 1980: detainees in total)	Anzahl Entlassene 1980: Insassen insgesamt (discharged detainees per year 1980: detainees in total)	Bestände am 31.12.1980: Insassen insgesamt (headcount on 31.12.1980: detainees in total)	Trunksüchtige: Anzahl (alcoolics: quantity of persons)	Rauschgiftsüchtige: Anzahl (drug abuse: quantity of persons)	Arbeitserziehung: Anzahl (forced labour: quantity of persons)	Heimerziehung: Anzahl (people in institutional care: quantity of persons)	Fürsorgerischer Freiheitsentzug ZGB: Anzahl (custodial imprisonment according to Swiss Civil Code)	Typ 1: Erstmalige (type 1: first time detainees)	Typ 2: Rückfällige (type 2: detainees relapsed back into crime)	Typ 3: Massnahmen (type 3: measures)	Typ 4: Arbeitserziehung (type 4: forced labour)	Typ 5: vornehmlich Untersuchungshaft (type 5: primary imprisonment on remand)	Typ 6: andere Vollzugsaufgaben (type 6: other executive measures)	Typ 7: nur Frauen (type 7: for women only)	Typ 8: Frauen und Männer (type 8: both gender)	Bemerkungen (remarks)	Quelle (source)
AG95	Aargau	1		AG-LSA	Kantonale Strafanstalt Lenzburg	Lenzburg	1	3	Anstalt zum Vollzug von Strafen und Massnahmen an Männern (Rückfälligenanstalt)	5			1864 Eröffnung der Anstalt für alle Arten des Vollzugs für Frauen und Männer, seither laufend bauliche Anpassungen in- und ausserhalb der Umfassungsmauer; 1960 Rückfälligenanstalt des Konkordats der Nordwest- und Innerschweiz; 1962 Aufhebung der Frauenanstalt; 1971 Einführung der Halbfreiheit	1	180	davon 180 in Einzelzellen	5	Vollzug von Strafen und Massnahmen an Rückfälligen, gemeingefährlichen und fluchtgefährlichen Erstmaligen: nach Art. 35, 36, 37bis, 39 StGB im Anschluss an andere Strafen; nach Art. 42, 43 StGB; vorübergehend nach Art. 91, 44, 100bis StGB	Der Straf- und Massnahmenvollzug in der Strafanstalt Lenzburg dient nach Massgabe des Artikels 37 StGB der Wiedereingliederung der Insassen in die Gesellschaft (Art. 1.1 der Hausordnung); Jeder Insasse soll als Mensch ernst genommen werden; Er soll zu Selbständigkeit erzogen werden; Er soll sich an eine geordnete Arbeitsweise gewöhnen; Er soll sich selber besser kennen lernen und erkennen, warum er straffällig geworden ist; Von der Anstalt soll er Hilfe erhalten, dass er seine Probleme bewältigen kann; Dieser Zielsetzung dienen; Regelmässige persönliche Aussprachen mit dem Anstaltsleiter, Lehrer, Pfarrherren, Oberaufseher, Sekretär, Personal, Psychologe, Psychiater, Gruppengespräche, Freizeitgestaltung	A. Innerhalb der Anstalt: Gärtnerei: Gärtnerei, Gemüseverpackung; Gewerbebetriebe: Schreinerei, Malerei, Schumacherei und Lederarbeiten, Metallwerkstatt, Korberei und Flechterei, Buchbinderei und Cartonage, Druck und Druckverarbeitung, Eintrittsgewerbe; Unterhaltsdienst: Hausdienst, technischer Dienst, Bau; Hauswirtschaft: Wäscherei, Näherei, Glätterei, Kleiderdienst, Küche, Bäckerei; Administration: Büro, Bibliothek; B. Ausserhalb der Anstalt (Normalvollzug): Landwirtschaft: Ackerbau, Obstbau, Tierhaltung (Viehzucht, Rindermast, Schweinezucht, Schafszucht), Gemüsebau, Rebbau, total 80 ha bewirtschaftete Fläche, Kiesgrube, Einsätze in Industrie oder Gewerbebetrieben in der Umgebung: Gelegentliche Einsätze							115	194	197	112	14	19	23	10					44	123	20	47	173	336	340	169			2				1								BfJ 1980
AI03	Appenzell-Innerrhoden		1	AI-app	Untersuchungsgefängnis Appenzell	Appenzell	3	3		5			1530 Einrichtung von zwei Hafträumen und einer Einzelzelle im Dachgeschoss des Rathauses; ca. 1675 Einbau des "Kindsmutterstübli", welches vorwiegend ledigen Mütter diente; 1956 Kanzleineubau und Einbau von Zellen im Dachgeschoss; 1984 Sanierung (Einbau einer Dusche)	1	5	davon 4 in Einzelzellen für Männer und 1 Platz in Einzelzelle für Militär (sowie Frauen und Minderjährige)	1	Gefängnis- und Haftstrafen bis 3 Monate in Halbgefangenschaft; Einschliessungsstrafen bis 1 Monat; Haft-, Gefängnis- und Einschliessungsstrafen bis 14 Tage in tageweiser Verbüssung; Untersuchungshaft; Sicherheitshaft; Militärarrest			7	8																					1	32	33											1					BfJ 1980
AI04	Appenzell-Innerrhoden		1	AI-obr	Bezirksgefängnis Oberegg	Oberegg	3	3		5			1985 Neubau Bezirkskanzlei Oberegg und Kantonspolizeiposten; Einbau von Zellen	1	2	davon 2 in Einzelzellen	1	Gefängnis- und Haftstrafen bis 3 Monate in Halbgefangenschaft; Einschliessungsstrafen bis 1 Monat; Haft-, Gefängnis- und Einschliessungsstrafen bis 14 Tage in tageweiser Verbüssung; Untersuchungshaft; Sicherheitshaft; Militärarrest			1	3	4	7	8	11																														1					BfJ 1980
AR01	Appenzell-Ausserrhoden	1		AR-GMU	Kantonale Anstalt Gmünden	Niederteufen	1	3	Anstalt zum Vollzug von Strafen sowie der Halbfreiheit an Männern	5			1884 Eröffnung der Zwangsarbeitsanstalt für liederliche und arbeitscheue Männer; 1963 Umbau und Erweiterung der Anstalt, seither Strafvollzugsanstalt; 1980 Einführung der Halbfreiheit und der Halbgefangenschaft	1	42	davon 31 in Einzelzellen	2	Strafvollzug an Erstmaligen mit kurzen Freiheitsstrafen; Vollzug der Halbgefangenschaft; Vollzug der Halbfreiheit		Die Insassen werden in der Landwirtschaft, in Heimarbeiten, in der Küche und im Innendienst beschäftigt.	1	7	5	10			19	58	63	14													19	58	63	14						1									BfJ 1980
AR20	Appenzell-Ausserrhoden		1	AR-tro	Untersuchungsgefängnis	Trogen	3	3		5			Ca. 1810 als Privathaus erbaut; ca. 1840 Umbau in Rathaus, Einrichtung von Zellen; 1965  Sanierung	1	7	davon 7 in Einzelzellen	1	Vollzug kurzer Freiheitsstrafen: kurze Gefängnisstrafen nach Art. 37bis StGB, Haftstrafen nach Art. 39 StGB; Tageweiser Vollzug; Untersuchungshaft; Polizeiverhaft			7	8																					1	135	134	2										1				Insassenziffern gelten für "Bezirksgefängnis des Kantons" AR-Stat, siehe S.74 Vol. 2	BfJ 1980
SO08	Solothurn		1	SO-sou	Untersuchungsgefängnis	Solothurn	3	3	Untersuchungsgefängnis und Anstalt zum Vollzug kurzer Strafen	5			1976 Neubau als Ersatz für das alte Untersuchungsgefängnis, Prisongasse 1, Solothurn; 1977 Bezug des Neubaus: Aufgabe der eigenen Küche, Anschluss an die Verpflegungsorganisation der Strafanstalt Oberschöngrün, Reorganisation der Verwaltung, Einführung der Halbgefangenschaft; 1983 Eröffnung des Traktes für Halbgefangenschaft	1	66	davon 37 in Einzelzellen	3	Untersuchungshaft; kurze Freiheitsstrafen nach Art. 37bis und 39 StGB; kurze Freiheitsstrafen in der Form des tageweisen Vollzugs oder der Halbgefangenschaft; Strafen und Massnahmen an Kranken, Gebrechlichen und Betagten, soweit keine geeignetere Anstalt zur Verfügung steht; Umwandlungsstrafen nach Art. 49 StGB; Einschliessung Jugendlicher bis zu einer Dauer von 3 Monaten; die Unterbringung Festgenommener; Sicherheitshaft im Sinne von Art. 57 StGB; polizeilicher Gewahrsam im Sinne von §20 Dienstreglement für die Kantonspolizei; Unterbringung administrativ Festgenommener bis zur Überführung in eine geeignete Anstalt; Disziplinarstrafen nach §32 Absatz 1 litera a der Hausordnung für die Strafanstalt Oberschöngrün; Haftstrafen nach kantonalem Recht (Artikel 335 StGB); (Verordnung über die Untersuchungs- und Bezirksgefängnisse vom 19.11.1976)	Günstige Beeinflussung und, soweit möglich, Beschaffung von Arbeit	Angebot von 10-15 Plätzen im gewerblichen Bereich und von 1 Platz im Innendienst der Anstalt	1	3	4	7	8	11	9	254	258	5	1		1			274			4	138	408	8	14	666	667	13										1					BfJ 1980
BE01	Bern	1		BE-HIB	Anstalten in Hindelbank	Hindelbank	2	3		1	5		Bis 1866 Schloss der Familie von Erlach; ab 1866 Armenanstalt für Frauen des Staates Bern; 1896 "Zwangsarbeitsanstalt für Weiber"; 1912 Arbeits- und Strafanstalt für Frauen; 1958 Eröffnung des den Anstalten von Hindelbank angeschlossenen Übergangheimes Steinhof in Burgdorf (Halbfreiheit); 1959 Bau der Konkordatsanstalt mit Erstmaligen- und Rückfälligenabteilung; neuer Name: "Anstalten in Hindelbank"; 1962 Eröffnung der Abteilung Mutter/Kind; 1972 Einzige Frauenstrafanstalt der deutschen Schweiz; 1973 Eröffnung der Abteilung für schwersterziehbare Jugendliche; 1976 Einzige Frauenstrafanstalt der Schweiz; 1979 Schliessung der Abteilung für schwersterziehbare Jugendliche; 1980 Inbetriebnahme der Abteilung mit hoher Sicherheit; 1982 Eröffnung der Abteilung mit Behandlungsvollzug; 1983 Eröffnung der Abteilung für Kurzaufenthalter	1	92	Halboffene Anstalt: Abteilung Behandlungsvollzug 12; Abteilung Kurzstrafenvollzug 15; Gruppe Mutter/Kind 4; Geschlossene Anstalt: Abteilung Aufnahme/Abklärung 6; Abteilung Sondervollzug 6; Abteilung Sicherheitsvollzug 3; Abteilung Normalvollzug I 18 (3 in Dreierzelle); Abteilung Normalvollzug II 18 (3 davon in Dreierzelle); Übergangsheim Steinhof: Gruppe Halbfreiheit 10	3	Vollzug von Strafen gemäss Art. 35, 36, 37bis, 39 StGB; Vollzug von Massnahmen gemäss Art. 42, 43, 44 StGB; Vollzug des fürsorgerischen Freiheitsentzugs gemäss ZGB; Vorzeitiger Straf- und Massnahmenantritt nach kantonaler Strafprozessordnung	Behandlungsorientierter Vollzug; Erlernen von Konflikt- und Problembewältigung; Vorbereitung für den Austritt; Förderung der Persönlichkeit der Insassen; Hilfe zur Selbsthilfe; Belohnung von adäquqtem Verhalten, das der Erreichung des Vollzugzieles dient, nämlich Legalität nach Austritt; Wöchentliche Gruppengespräche Methode TZI (Gruppenarbeit/Abteilung BV und KA); Einzelgespräche, stützend oder therapeutisch orientiert (Einzelhilfe); Motivierung der Insassen zum selbstgesteuerten Abbau von Medikamentenkonsum (auch Ersatzdrogen); Gewährung von zusätzlichen Belohnungsurlauben (nur Abteilung BV); Möglichkeit des Wohn- und Arbeitsexternates unter Schutzaufsicht für Massnahmen (z.B. Art. 44 StGB) nach 1 Jahr; Förderung bzw. Anbahnung eines positiven Arbeitsverhaltens am Arbeitsplatz in diversen Ateliers und Arbeitsstätten	Innerhalb der Anstalt: Tierhaltung; allgemeine landwirtschaftliche Arbeiten; Garten; Gewerbliche Wäscherei; Schneiderei; Gobelinstickerei; Teppichknüpferei; Kartonnage und mechanische Abteilung; Allgemeine Büroarbeiten; Küche; Haushalt; Kreatives /  z.T. kreativ-produktives Arbeiten; Ausserhalb der Anstalt (Normalvollzug): Gärtnerei; Bäckerei; Coiffeur; Service; Wäscherei; Halbfreiheit: Magazin/Lager; Holz/Metall; Apparatebau; Sekretariat; Spital; Service	6	7					25	71	54	42	6	12	7	11		1	1		6	14	14	6	37	98	76	59		6			5	1	1	1				1			BfJ 1980
BE02	Bern	1		BE-WIT	Anstalten Witzwil	Gampelen	1	3	Vollzug von Strafen und Massnahmen an Männern (Anstalt für erstmals Verurteilte)	2	5		1891 Ankauf der Domäne Witzwil; Inbetriebnahme der Kolonie Witzwil von St. Johannsen aus. Unter der Führung von Direktor Dr. h.c. Otto Kellerhals gelangt Witzwil und der für die damalige Zeit revolutionäre landwirtschaftliche Strafvollzug zu internationalem Ansehen; 1894 Bau der Kaserne mit 100 Einzelschlafzellen, Küche, Ess- und Arbeitsräumen sowie einer Kapelle; 1895 Selbständige Strafanstalt. Erweiterung des Anstaltbetriebes in der Folge auf 110 Gebäude, die noch heute als Unterkünfte der 15 Produktionsbetriebe dienen. Der Insassenbestand steigt bis auf 600 Mann. Angliederung folgender Abteilungen: Arbeitserziehungsanstalt Lindenhof (1965 aufgehoben), Suchtheilstätte Eschenhof (1982 Verlegung nach St. Johannsen), Alpkolonie Kiley (seit 1974 verpachtet); 1975 Auftrag des Regierungsrates an die Baudirektion zur baulichen Sanierung der Aussenhöfe und der Erneuerung der Landwirtschaft. Für die Neukonzeption im Bereiche der zentralen Anstaltgebäude des Lindenhofs wird ein öffentlicher Wettbewerb veranstaltet; 1979 Die durch den Regierungsrat und den Grossen Rat verabschiedete Neukonzeption wird vom Volk angenommen; 1980 Beginn der Bauarbeiten; 1981 Konzeption des betreuungs- und behandlungsorientierten Vollzugs im Wohngruppensystem; 1983 Eröffnung der ersten Gruppenhäuser; 1984 Umzug aus alter Kaserne in weitere vier Gruppenhäuser; Abbruch der Kaserne; Beginn der Arbeiten der dritten und letzten Bauetappe, Erarbeitung einer neuen Hausordnung	1	183	Wohngruppen (8)(Strafanstalt) 148 (davon in Einzelzellen 148); Birkenhof (Strafanstalt Aussenstation) 3 (davon in Einzelzellen 3); Eschenhof (Übergangsheim) 12 (davon in Einzelzellen 12); Nusshof (Kurzfristige) 20 (davon in Einzelzellen 6)	5	Strafanstalt: Vollzug von Zuchthaus- und Gefängnisstrafen (Art. 35, 36 StGB) an erstmals bestraften männlichen Gefangenen; Nusshof: Vollzug von kurzen Gefängnisstrafen (Art. 37bis StGB) und Haftstrafen (Art. 39 StGB); Eschenhof: Übergangsheim für die dritte Vollzugsstufe (Halbfreiheit)	Die Anstalten Witzwil sehen ihre Aufgabe darin, mit einem individuellen, differenzierten, betreuungs- und behandlungsorientierten Vollzug den straffälligen gewordenen Mitmenschen zu helfen, sich zu einem eigenverantwortlichen Leben in der Gemeinschaft unter Achtung des Rechts der Anderen, zu finden (Präambel der Hausordnung 1984); Therapieforderungen und Therapieangebot: Klar geregelter Tagesablauf; Arbeitseinsatz: im Sommer 9 Stunden täglich, im Winter 8 1/2 Stunden täglich; Einzel- und Gruppengespräche auf freiwilliger Basis; Anleitung in der Freizeit: Basteln, Spielmöglichkeiten, Sport; Behandlungsziel im Rahmen der individuellen Vollzugsplanung: Gewöhnung an festen Tagesrhythmus; Gewöhnung an regelmässige Arbeit; Körperliche Gesundung; Suchtmittelabstinenz; Überdenken der persönlichen Situation - Neuorientierung; Beziehungsklärungen; Schuldensanierung; Gezielte Massnahmen der Entlassungsvorbereitung	A. Innerhalb der Anstalt: Landwirtschaft: Verwaltung, Ställe, Feld/Lagerhäuser/Hof/Garage/Traktoren; Gewerbebetriebe, Industrie: Küche, Bäckerei, Metzgerei, Schneiderei, Wäschrei, Schuhmacherei, Sattlerei/Tapeziererei, Korberei, Industrie-Aufträge, Maurer/Bauarbeiten, Zimmerei, Schreinerei, Malerei, Spenglerei/Sanitär, Betriebselektriker, Schmiede/Schlosserei, Agro-mechanische Werkstätte, Gärtnerei/Anlagen; Innendienst: Verwaltung, Sanitätsdienst/Hausmeister, Putzdienst; B. Ausserhalb der Anstalt (Normalvollzug): Industrie: Betonwarenfabrik; Lagerhäuser: Hilfsarbeiter; Wald: Holzarbeiter (Wintermonate); C. Halbfreiheit: Alle Berufe, praktisch unbeschränkt	7						92	229	213	107	18	27	25	21					34	49	66	7	144	305	304	15	2	22	2	1		1									BfJ 1980
BE03	Bern	1		BE-STJ	Anstalten St. Johannsen	St. Johannsen	1	3	Anstalt zum Vollzug von Massnahmen an Männern	1	5		1096 Gründung der Benediktinerabtei St. Johannsen; 1528-1803 Bernischer Landvogteisitz; 1863 Strafanstalt für Männer und Frauen; 1911 Kantonale Arbeitsanstalt für Trinker, Arbeitsscheue und Liederliche; 1956 Konkordatliche Arbeitsanstalt; ab 1978 Gesamtsanierung; Bauliche, betriebliche und vollzugtechnische Neukonzeption; Ausbau zum Zentrum für den Vollzug von Massnahmen gemäss StGB und fürsorgerischen Freiheitsentzug gemäss ZGB; 1982 Inbetriebnahmen der vier im internen Bereich getrennten Anstaltsabteilungen	1	40	Abteilung A: Verwahrung gem. StGB 42, ambulante Behandlung gem. StGB 43: 20 (davon in Einzelzimmern 17) Abteilung B: Verwahrung und Behandlung gem. StGB 43: 20 (davon in Einzelzimmern 17)	2	Vollzug von Massnahmen gemäss Art. 42, 43 und 44 StGB; Vollzug von Strafen mit richterlich angeordneter ambulanter Behandlung; Vollzug von Massnahmen im Rahmen des fürsorgerischen Freiheitsentzuges gemäss ZGB; Vorzeitiger Massnahmenantritt nach Kantonaler Strafprozessordnung	Gruppenweiser Vollzug der verschiedenen Massnahmen in spezifisch eingerichteten, voneinander getrennten Abteilungen; Homogene Population innerhalb der Gruppen; Zielgerichtete Betreuung nach individuell erarbeitetem Vollzugsplan; Umfassendes Angebot in modern eingerichteten Betrieben; Schwergewicht: Übertragen von Verantwortung; Einzel- und Gruppentherapie; Gesprächstherapie; Feinmaschiges, differenziertes System im stufenweisen Vollzug	A. Innerhalb der Anstalt: Landwirtschaft: Tierpflege, Ackerbau, Bedienen landwirtschaftlicher Maschinen und Geräte, Treibhäuser: Setzlingsanzucht, spezielle Gemüse- und Früchtearten, Gärtnerei/Obstbau: Freilandgemüsebau, Unterhalts- und Blumengärtnerei, Obst- und Beerenkulturen, Gewerbebetriebe/Industrie: Holzverarbeitung (Schreinerei, Drechslerei), Unterhaltsarbeiten, Anfertigungen von Halbfabrikaten, Metallbearbeitung, Agromechanik, Schmiede, Schlosserei, Drechslerei, Versorgung (Küche), Ateliers, Schuhmacherei, Malerei, Sattlerei, Korberei, Spielzeug- und Zinnwarenherstellung, Innendienst: Hausmeisterei (Wäscherei/Lingerie), Haus- und Officedienst, Reinigungsdienst, allgemeine Räume und Umgebung; B. Ausserhalb der Anstalt (Normalvollzug): Verschiedene, praktisch unbeschränkt; C. Halbfreiheit: Verschiedene, praktisch unbeschränkt	5	7	8	10																			37	119	114	42	7		1		4			1							BfJ 1980
BE04	Bern	1		BE-THO	Strafanstalt Thorberg	Krauchtal	1	3	Anstalt zum Vollzug von Strafen und Massnahmen an Männern (Rückfälligenanstalt)	5			1176 erste Erwähnung des Rittersitzes Thorberg; 1397 Übergang sämtlicher Güter und Einkünfte durch Schenkung auf den Kartäuserorden; Umwandlung des Rittersitzes in ein Kloster; 1525 Bernische Landvogtei; 1756 Bau des Schlosses, das heute Direktionswohnung und Verwaltung beherbergt; 1805 Pfrundhaus mit Zwangserziehungsanstalt und Musterschule; Hilfsirrenanstalt; 1854 Der Kanton Bern bestimmt Thorberg durch Verordnung zur Strafanstalt; 1889 Neubau des Zellentraktes mit drei grossen Arbeitsräumen als Ersatz für das alte Kornhaus, welches als Korrektionshaus für straffällige Männer, Frauen und zeitweise bis zu 80 kriminellen Kindern dient; ab 1942 Bauliche und administrative Neuerung als Folge des Inkrafttretens des ersten Eidgenössischen Strafgesetzbuches; 1952 Neubau der Verwahrungsanstalt. Mit der Inbetriebnahme des Verwahrungsgebäudes beginnt auf Thorberg ein neuer Abschnitt des Strafvollzuges. Der alte renovierte Zellentrakt dient vor allem der Unterbringung der Neuankömmlinge und der Zuchthausgefangenen; 1953 Erstellung der neuen Arbeitskapelle; 1979 Abschluss der Vorarbeiten für eine Neukonzeption der Anstalt	1	189	Zellenbau: Abteilung für hohe (50) und höchste (9) Sicherheit  (Einzelzellen); "Verwahrungsbau": Abteilung für mittlere Sicherheit 120 (davon in Einzelzellen 69); Aussenhof "Bannholz": Abteilung für geringe Sicherheit 10 (davon in Einzelzellen 6): insgesamt 134 in Einzelzellen	5	Vollzug von langen Freiheitsstrafen (Gefängnis und Zuchthaus) an Rückfälligen (Art. 37 StGB); Vollzug von langen Freiheitsstrafen an erstmals Eingewiesenen, die für die offenen Anstalten Witzwil untragbar sind (Art. 37/2/2 StGB); Vollzug der Verwahrung gemäss Art 42 StGB im geschlossenen Regime; Vollzug der Massnahme gemäss Art. 43/1/2 StGB an psychisch Abnormen, soweit eine geschlossene Verwahrungsanstalt in Frage steht; Vollzug der Halbfreiheit gemäss Art. 37/3/2 StGB; Vollzug des vorzeitigen Strafantritts (z.B. Art. 123 StrV des Kantons Bern) nach Kantonaler Strafprozessordnung	Der Zweck des Straf- und Massnahmenvollzugs in der Straf- und Verwahrungsanstalt Thorberg liegt darin, den Insassen zu einem sozial angepassten Verhalten zu beeinflussen, um die Begehung neuer Straftaten zu verhindern (Art. 3 der Hausordnung); Tägliche regelmässige Arbeit bei stufenweiser Lockerung der äusseren Bedingungen; Vielfältiges Freizeitangebot in zum Teil zielgerichteten therapeutischen Gruppen (Gespräche, Malen, Theater und anderes mehr, je nach Interesse); Massgebend für den Vollzug sind im übrigen die "Mindestgrundsätze für die Behandlung der Gefangenen" des Europarates, 1973, und der Entwurf der "Verordnung über den Vollzug von Strafen und Massnahmen an Erwachsenen im Kanton Bern", 1980.	A. Innerhalb der Anstalt: Landwirtschaft: Tierhaltung und -pflege, Acker- und Landbau, Forstwirtschaft, Arbeit mit landwirtschaftlichen Maschinen, Gewerbebetriebe/Industrie: Schneiderei, Schuhmacherei, Sattlerei, Weberei, Wagnerei, Schreinerei, Schlosserei, Malerei, Schuhspannerfabrikation, Buchbinderei, Montage, Korbereien, Innendienst: Bäckerei, Metzgerei, Küche, Wäscherei, Hausdienst; B. Ausserhalb der Anstalt (Normalvollzug): - ; C. Halbfreiheit: mit entsprechendem Einverständnis der Vollzugsbehörde in geeigneten Heimen der ganzen Schweiz vollziehbar. Kanton Bern: Übergangsheim Burgdorf (UB): alle Berufe	7																						192	184	207	170	insgesamt 5 (Spalten AH-AL)	insgesamt 5 (Spalten AH-AL)	insgesamt 5 (Spalten AH-AL)	insgesamt 5 (Spalten AH-AL)	insgesamt 5 (Spalten AH-AL)		1								BfJ 1980
BE11	Bern		1	BE-aab	Bezirksgefängnis Aarberg	Aarberg	3	3		5			Neubau Amtshaus 1970	1	9	davon 4 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft			1	3	4	7	8	11																		21	21											1					BfJ 1980
BE12	Bern		1	BE-aaw	Bezirksgefängnis Aarwangen	Aarwangen	3	3		5			1977 Renovation	1	11	davon 1 Einzelzelle	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft			1	3	4	7	8	11																	4	107	109	2										1					BfJ 1980
BE13	Bern		1	BE-sef	Bezirksgefängnis Seftigen	Belp	3	3		5			Nebenbau des Schlosses; Renovation 1972	1	10	davon 1 Einzelzelle	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	4	67	70	1										1					BfJ 1980
